,IMDb,platform,fre
10923,4.3,Prime.Video,1
10924,5.6,Prime.Video,1
10925,4.4,Prime.Video,1
10926,6.5,Prime.Video,1
10927,6.8,Prime.Video,1
10928,6.1,Prime.Video,1
10929,6.1,Prime.Video,1
10930,6.5,Prime.Video,1
10931,5.8,Prime.Video,1
10932,5.4,Prime.Video,1
10933,4.8,Prime.Video,1
10934,4.1,Prime.Video,1
10935,6,Prime.Video,1
10936,5.6,Prime.Video,1
10937,6.3,Prime.Video,1
10938,5.8,Prime.Video,1
10939,6.5,Prime.Video,1
10940,5.1,Prime.Video,1
10941,4.6,Prime.Video,1
10942,6.3,Prime.Video,1
10943,4.3,Prime.Video,1
10944,7.1,Prime.Video,1
10945,7.2,Prime.Video,1
10946,5.5,Prime.Video,1
10947,6.5,Prime.Video,1
10948,7.2,Prime.Video,1
10949,6.7,Prime.Video,1
10950,8.2,Prime.Video,1
10951,5.2,Prime.Video,1
10952,5.3,Prime.Video,1
10953,3.8,Prime.Video,1
10954,5.7,Prime.Video,1
10955,5.7,Prime.Video,1
10956,4.5,Prime.Video,1
10957,8,Prime.Video,1
10958,5.6,Prime.Video,1
10959,4.9,Prime.Video,1
10960,6.3,Prime.Video,1
10961,4.3,Prime.Video,1
10962,5.5,Prime.Video,1
10963,4.5,Prime.Video,1
10964,5.5,Prime.Video,1
10965,7.6,Prime.Video,1
10966,5.4,Prime.Video,1
10967,NA,Prime.Video,1
10968,6.7,Prime.Video,1
10969,6.5,Prime.Video,1
10970,6.7,Prime.Video,1
10971,6.8,Prime.Video,1
10972,5.2,Prime.Video,1
10973,6.1,Prime.Video,1
10974,6.8,Prime.Video,1
10975,7.7,Prime.Video,1
10976,5.9,Prime.Video,1
10977,6.8,Prime.Video,1
10978,5.1,Prime.Video,1
10979,4.8,Prime.Video,1
10980,7.6,Prime.Video,1
10981,6.9,Prime.Video,1
10982,5.9,Prime.Video,1
10983,5.6,Prime.Video,1
10984,5,Prime.Video,1
10985,7.1,Prime.Video,1
10986,5.5,Prime.Video,1
10987,7,Prime.Video,1
10988,5.5,Prime.Video,1
10989,6.1,Prime.Video,1
10990,8.6,Prime.Video,1
10991,4.5,Prime.Video,1
10992,7.3,Prime.Video,1
10993,6.8,Prime.Video,1
10994,6.2,Prime.Video,1
10995,4.7,Prime.Video,1
10996,7.7,Prime.Video,1
10997,5.9,Prime.Video,1
10998,4.8,Prime.Video,1
10999,2.4,Prime.Video,1
11000,6.1,Prime.Video,1
11001,7,Prime.Video,1
11002,6.7,Prime.Video,1
11003,7.6,Prime.Video,1
11004,5.2,Prime.Video,1
11005,5.6,Prime.Video,1
11006,6.9,Prime.Video,1
11007,6.5,Prime.Video,1
11008,3.8,Prime.Video,1
11009,6.5,Prime.Video,1
11010,4.2,Prime.Video,1
11011,2.5,Prime.Video,1
11012,7.4,Prime.Video,1
11013,6.4,Prime.Video,1
11014,6,Prime.Video,1
11015,5.5,Prime.Video,1
11016,6.3,Prime.Video,1
11017,5.9,Prime.Video,1
11018,3.9,Prime.Video,1
11019,5.7,Prime.Video,1
11020,4.5,Prime.Video,1
11021,5,Prime.Video,1
11022,5.8,Prime.Video,1
11023,5.9,Prime.Video,1
11024,5.8,Prime.Video,1
11025,6.6,Prime.Video,1
11026,5.2,Prime.Video,1
11027,4.7,Prime.Video,1
11028,6.7,Prime.Video,1
11029,7,Prime.Video,1
11030,2.9,Prime.Video,1
11031,4.7,Prime.Video,1
11032,5.1,Prime.Video,1
11033,4.4,Prime.Video,1
11034,NA,Prime.Video,1
11035,5,Prime.Video,1
11036,2.8,Prime.Video,1
11037,4.1,Prime.Video,1
11038,5.2,Prime.Video,1
11039,5.7,Prime.Video,1
11040,4.2,Prime.Video,1
11041,4.4,Prime.Video,1
11042,4.5,Prime.Video,1
11043,5.4,Prime.Video,1
11044,7.3,Prime.Video,1
11045,5,Prime.Video,1
11046,7.5,Prime.Video,1
11047,4.2,Prime.Video,1
11048,7.7,Prime.Video,1
11049,5.7,Prime.Video,1
11050,5.9,Prime.Video,1
11051,5.4,Prime.Video,1
11052,6,Prime.Video,1
11053,6.4,Prime.Video,1
11054,6.3,Prime.Video,1
11055,4.3,Prime.Video,1
11056,5.2,Prime.Video,1
11057,5.5,Prime.Video,1
11058,4.6,Prime.Video,1
11059,8.6,Prime.Video,1
11060,5.5,Prime.Video,1
11061,6.2,Prime.Video,1
11062,7.1,Prime.Video,1
11063,5.7,Prime.Video,1
11064,6,Prime.Video,1
11065,6.1,Prime.Video,1
11066,6.1,Prime.Video,1
11067,3.9,Prime.Video,1
11068,5.6,Prime.Video,1
11069,3.3,Prime.Video,1
11070,4.4,Prime.Video,1
11071,6.9,Prime.Video,1
11072,5.4,Prime.Video,1
11073,4.1,Prime.Video,1
11074,6.1,Prime.Video,1
11075,6.3,Prime.Video,1
11076,6.2,Prime.Video,1
11077,6.7,Prime.Video,1
11078,7.4,Prime.Video,1
11079,6.4,Prime.Video,1
11080,4.8,Prime.Video,1
11081,4,Prime.Video,1
11082,5.7,Prime.Video,1
11083,6.1,Prime.Video,1
11084,3.3,Prime.Video,1
11085,3.5,Prime.Video,1
11086,6.4,Prime.Video,1
11087,3.7,Prime.Video,1
11088,7.3,Prime.Video,1
11089,6.7,Prime.Video,1
11090,6.5,Prime.Video,1
11091,4.7,Prime.Video,1
11092,6.2,Prime.Video,1
11093,2.6,Prime.Video,1
11094,7.1,Prime.Video,1
11095,6.6,Prime.Video,1
11096,6.5,Prime.Video,1
11097,2,Prime.Video,1
11098,6.3,Prime.Video,1
11099,3.1,Prime.Video,1
11100,5.4,Prime.Video,1
11101,6.2,Prime.Video,1
11102,4.3,Prime.Video,1
11103,4.8,Prime.Video,1
11104,4.5,Prime.Video,1
11105,5.3,Prime.Video,1
11106,5.1,Prime.Video,1
11107,5.2,Prime.Video,1
11108,5.3,Prime.Video,1
11109,NA,Prime.Video,1
11110,4.1,Prime.Video,1
11111,5.5,Prime.Video,1
11112,6,Prime.Video,1
11113,4.2,Prime.Video,1
11114,5.3,Prime.Video,1
11115,4.7,Prime.Video,1
11116,5,Prime.Video,1
11117,7.5,Prime.Video,1
11118,6.2,Prime.Video,1
11119,5.5,Prime.Video,1
11120,5.4,Prime.Video,1
11121,5.5,Prime.Video,1
11122,5.4,Prime.Video,1
11123,4.2,Prime.Video,1
11124,5.7,Prime.Video,1
11125,5.3,Prime.Video,1
11126,4.1,Prime.Video,1
11127,3.7,Prime.Video,1
11128,3.4,Prime.Video,1
11129,4.3,Prime.Video,1
11130,5.7,Prime.Video,1
11131,6.3,Prime.Video,1
11132,5.6,Prime.Video,1
11133,4.8,Prime.Video,1
11134,5.9,Prime.Video,1
11135,8.1,Prime.Video,1
11136,5.4,Prime.Video,1
11137,6.1,Prime.Video,1
11138,5.6,Prime.Video,1
11139,4.2,Prime.Video,1
11140,6.1,Prime.Video,1
11141,6.2,Prime.Video,1
11142,5.3,Prime.Video,1
11143,6.7,Prime.Video,1
11144,5.9,Prime.Video,1
11145,6.8,Prime.Video,1
11146,5.1,Prime.Video,1
11147,4.5,Prime.Video,1
11148,6.7,Prime.Video,1
11149,6.3,Prime.Video,1
11150,5.7,Prime.Video,1
11151,2.9,Prime.Video,1
11152,5,Prime.Video,1
11153,7.9,Prime.Video,1
11154,7.2,Prime.Video,1
11155,5.9,Prime.Video,1
11156,6.1,Prime.Video,1
11157,6.2,Prime.Video,1
11158,5.5,Prime.Video,1
11159,6.2,Prime.Video,1
11160,6.7,Prime.Video,1
11161,5.6,Prime.Video,1
11162,3.6,Prime.Video,1
11163,5.2,Prime.Video,1
11164,5.5,Prime.Video,1
11165,6.7,Prime.Video,1
11166,8.2,Prime.Video,1
11167,5.7,Prime.Video,1
11168,6.5,Prime.Video,1
11169,6.2,Prime.Video,1
11170,6.2,Prime.Video,1
11171,2.9,Prime.Video,1
11172,5.7,Prime.Video,1
11173,7.2,Prime.Video,1
11174,5.4,Prime.Video,1
11175,6,Prime.Video,1
11176,4.4,Prime.Video,1
11177,6.8,Prime.Video,1
11178,8.3,Prime.Video,1
11179,5,Prime.Video,1
11180,6.6,Prime.Video,1
11181,5.7,Prime.Video,1
11182,5.5,Prime.Video,1
11183,6.5,Prime.Video,1
11184,4.4,Prime.Video,1
11185,4.6,Prime.Video,1
11186,4.8,Prime.Video,1
11187,6.2,Prime.Video,1
11188,5.9,Prime.Video,1
11189,6.2,Prime.Video,1
11190,3.8,Prime.Video,1
11191,5.1,Prime.Video,1
11192,4.4,Prime.Video,1
11193,6.5,Prime.Video,1
11194,5.8,Prime.Video,1
11195,5.1,Prime.Video,1
11196,6.9,Prime.Video,1
11197,4.7,Prime.Video,1
11198,2.8,Prime.Video,1
11199,3.4,Prime.Video,1
11200,5.6,Prime.Video,1
11201,6,Prime.Video,1
11202,7.1,Prime.Video,1
11203,7,Prime.Video,1
11204,6.9,Prime.Video,1
11205,6.8,Prime.Video,1
11206,5.2,Prime.Video,1
11207,4.2,Prime.Video,1
11208,6.9,Prime.Video,1
11209,5.8,Prime.Video,1
11210,3.2,Prime.Video,1
11211,4.3,Prime.Video,1
11212,4.6,Prime.Video,1
11213,5,Prime.Video,1
11214,3.7,Prime.Video,1
11215,5.6,Prime.Video,1
11216,6.8,Prime.Video,1
11217,6,Prime.Video,1
11218,6.3,Prime.Video,1
11219,0,Prime.Video,1
11220,NA,Prime.Video,1
11221,6.7,Prime.Video,1
11222,6.5,Prime.Video,1
11223,3.4,Prime.Video,1
11224,3.5,Prime.Video,1
11225,5.7,Prime.Video,1
11226,4.3,Prime.Video,1
11227,6.5,Prime.Video,1
11228,6.8,Prime.Video,1
11229,5.4,Prime.Video,1
11230,3.6,Prime.Video,1
11231,7.2,Prime.Video,1
11232,7.2,Prime.Video,1
11233,5.9,Prime.Video,1
11234,4.5,Prime.Video,1
11235,7.2,Prime.Video,1
11236,6.1,Prime.Video,1
11237,4.1,Prime.Video,1
11238,5.5,Prime.Video,1
11239,4.1,Prime.Video,1
11240,4.8,Prime.Video,1
11241,5.5,Prime.Video,1
11242,5.5,Prime.Video,1
11243,5.2,Prime.Video,1
11244,6.4,Prime.Video,1
11245,7.1,Prime.Video,1
11246,5.9,Prime.Video,1
11247,5.7,Prime.Video,1
11248,5.7,Prime.Video,1
11249,3.4,Prime.Video,1
11250,4.8,Prime.Video,1
11251,4.5,Prime.Video,1
11252,6.5,Prime.Video,1
11253,8.4,Prime.Video,1
11254,3.1,Prime.Video,1
11255,5.3,Prime.Video,1
11256,6.8,Prime.Video,1
11257,5,Prime.Video,1
11258,5,Prime.Video,1
11259,6.3,Prime.Video,1
11260,4.6,Prime.Video,1
11261,5.9,Prime.Video,1
11262,5.2,Prime.Video,1
11263,5.7,Prime.Video,1
11264,4.3,Prime.Video,1
11265,5.2,Prime.Video,1
11266,6.4,Prime.Video,1
11267,3.9,Prime.Video,1
11268,6.1,Prime.Video,1
11269,5.7,Prime.Video,1
11270,6.9,Prime.Video,1
11271,5.2,Prime.Video,1
11272,5,Prime.Video,1
11273,6.4,Prime.Video,1
11274,7,Prime.Video,1
11275,5.1,Prime.Video,1
11276,5.3,Prime.Video,1
11277,4.8,Prime.Video,1
11278,6.6,Prime.Video,1
11279,6.5,Prime.Video,1
11280,6.1,Prime.Video,1
11281,5.7,Prime.Video,1
11282,4.4,Prime.Video,1
11283,3.7,Prime.Video,1
11284,7.7,Prime.Video,1
11285,3.9,Prime.Video,1
11286,4.4,Prime.Video,1
11287,4.8,Prime.Video,1
11288,4.6,Prime.Video,1
11289,5.9,Prime.Video,1
11290,7.5,Prime.Video,1
11291,5.9,Prime.Video,1
11292,4.1,Prime.Video,1
11293,4.6,Prime.Video,1
11294,6.3,Prime.Video,1
11295,7.3,Prime.Video,1
11296,7.4,Prime.Video,1
11297,5.2,Prime.Video,1
11298,6.5,Prime.Video,1
11299,6.8,Prime.Video,1
11300,7.8,Prime.Video,1
11301,4.2,Prime.Video,1
11302,8.2,Prime.Video,1
11303,7.1,Prime.Video,1
11304,7.2,Prime.Video,1
11305,3.7,Prime.Video,1
11306,6.3,Prime.Video,1
11307,8.4,Prime.Video,1
11308,5.4,Prime.Video,1
11309,6.2,Prime.Video,1
11310,4.2,Prime.Video,1
11311,4.2,Prime.Video,1
11312,5.1,Prime.Video,1
11313,4.8,Prime.Video,1
11314,7.4,Prime.Video,1
11315,5.5,Prime.Video,1
11316,4.9,Prime.Video,1
11317,5.2,Prime.Video,1
11318,4.7,Prime.Video,1
11319,7.3,Prime.Video,1
11320,4.4,Prime.Video,1
11321,7.8,Prime.Video,1
11322,6.2,Prime.Video,1
11323,6.7,Prime.Video,1
11324,5.8,Prime.Video,1
11325,8.3,Prime.Video,1
11326,4.1,Prime.Video,1
11327,6,Prime.Video,1
11328,4.5,Prime.Video,1
11329,6.2,Prime.Video,1
11330,3.9,Prime.Video,1
11331,5.2,Prime.Video,1
11332,3.4,Prime.Video,1
11333,7.2,Prime.Video,1
11334,5.9,Prime.Video,1
11335,3.9,Prime.Video,1
11336,4.1,Prime.Video,1
11337,6.9,Prime.Video,1
11338,5.1,Prime.Video,1
11339,7.4,Prime.Video,1
11340,7.3,Prime.Video,1
11341,5.9,Prime.Video,1
11342,4.8,Prime.Video,1
11343,4.2,Prime.Video,1
11344,5.9,Prime.Video,1
11345,5.2,Prime.Video,1
11346,6.9,Prime.Video,1
11347,4.7,Prime.Video,1
11348,7.1,Prime.Video,1
11349,5.8,Prime.Video,1
11350,6.5,Prime.Video,1
11351,6.3,Prime.Video,1
11352,4.4,Prime.Video,1
11353,3.3,Prime.Video,1
11354,5.8,Prime.Video,1
11355,5.9,Prime.Video,1
11356,3.3,Prime.Video,1
11357,6.3,Prime.Video,1
11358,7.7,Prime.Video,1
11359,4.5,Prime.Video,1
11360,3.7,Prime.Video,1
11361,2.3,Prime.Video,1
11362,7.4,Prime.Video,1
11363,5.2,Prime.Video,1
11364,4.9,Prime.Video,1
11365,5.8,Prime.Video,1
11366,4.7,Prime.Video,1
11367,5.9,Prime.Video,1
11368,5.8,Prime.Video,1
11369,7.1,Prime.Video,1
11370,6.7,Prime.Video,1
11371,6.7,Prime.Video,1
11372,8.5,Prime.Video,1
11373,4,Prime.Video,1
11374,5.1,Prime.Video,1
11375,6.6,Prime.Video,1
11376,4.2,Prime.Video,1
11377,6.3,Prime.Video,1
11378,6.4,Prime.Video,1
11379,6.8,Prime.Video,1
11380,6.9,Prime.Video,1
11381,5.7,Prime.Video,1
11382,6.8,Prime.Video,1
11383,4.7,Prime.Video,1
11384,6.4,Prime.Video,1
11385,6.4,Prime.Video,1
11386,8.5,Prime.Video,1
11387,6.1,Prime.Video,1
11388,4.8,Prime.Video,1
11389,7.3,Prime.Video,1
11390,4,Prime.Video,1
11391,6.1,Prime.Video,1
11392,6.3,Prime.Video,1
11393,5.9,Prime.Video,1
11394,5.4,Prime.Video,1
11395,5.6,Prime.Video,1
11396,5.7,Prime.Video,1
11397,5.6,Prime.Video,1
11398,5,Prime.Video,1
11399,5.5,Prime.Video,1
11400,5.9,Prime.Video,1
11401,5.2,Prime.Video,1
11402,5.2,Prime.Video,1
11403,5.8,Prime.Video,1
11404,6.8,Prime.Video,1
11405,5.8,Prime.Video,1
11406,3.8,Prime.Video,1
11407,7,Prime.Video,1
11408,7.2,Prime.Video,1
11409,5.7,Prime.Video,1
11410,5.1,Prime.Video,1
11411,7,Prime.Video,1
11412,7.7,Prime.Video,1
11413,3.7,Prime.Video,1
11414,6.3,Prime.Video,1
11415,7.2,Prime.Video,1
11416,7.3,Prime.Video,1
11417,6.1,Prime.Video,1
11418,6.4,Prime.Video,1
11419,6.3,Prime.Video,1
11420,6,Prime.Video,1
11421,5.9,Prime.Video,1
11422,4.8,Prime.Video,1
11423,6.9,Prime.Video,1
11424,6.3,Prime.Video,1
11425,3.3,Prime.Video,1
11426,3.2,Prime.Video,1
11427,7.1,Prime.Video,1
11428,7.3,Prime.Video,1
11429,4.6,Prime.Video,1
11430,3,Prime.Video,1
11431,4.7,Prime.Video,1
11432,4.2,Prime.Video,1
11433,6.3,Prime.Video,1
11434,5.3,Prime.Video,1
11435,4.8,Prime.Video,1
11436,5.7,Prime.Video,1
11437,4.7,Prime.Video,1
11438,6.7,Prime.Video,1
11439,3.9,Prime.Video,1
11440,7.8,Prime.Video,1
11441,5.2,Prime.Video,1
11442,4.7,Prime.Video,1
11443,4.1,Prime.Video,1
11444,6.2,Prime.Video,1
11445,5.1,Prime.Video,1
11446,3.1,Prime.Video,1
11447,5,Prime.Video,1
11448,6.6,Prime.Video,1
11449,7.9,Prime.Video,1
11450,5.5,Prime.Video,1
11451,4.7,Prime.Video,1
11452,5.8,Prime.Video,1
11453,6,Prime.Video,1
11454,5.9,Prime.Video,1
11455,4.4,Prime.Video,1
11456,6.7,Prime.Video,1
11457,6.2,Prime.Video,1
11458,7.5,Prime.Video,1
11459,5.4,Prime.Video,1
11460,5.9,Prime.Video,1
11461,6.1,Prime.Video,1
11462,4.1,Prime.Video,1
11463,3.1,Prime.Video,1
11464,4.3,Prime.Video,1
11465,5.6,Prime.Video,1
11466,5.4,Prime.Video,1
11467,7.5,Prime.Video,1
11468,5.7,Prime.Video,1
11469,7,Prime.Video,1
11470,5.3,Prime.Video,1
11471,6,Prime.Video,1
11472,5.7,Prime.Video,1
11473,5.5,Prime.Video,1
11474,NA,Prime.Video,1
11475,NA,Prime.Video,1
11476,2.9,Prime.Video,1
11477,8.1,Prime.Video,1
11478,6.2,Prime.Video,1
11479,4.9,Prime.Video,1
11480,4.6,Prime.Video,1
11481,4.9,Prime.Video,1
11482,4.6,Prime.Video,1
11483,5.2,Prime.Video,1
11484,4.7,Prime.Video,1
11485,6,Prime.Video,1
11486,5.2,Prime.Video,1
11487,5.2,Prime.Video,1
11488,4.6,Prime.Video,1
11489,5.2,Prime.Video,1
11490,5.6,Prime.Video,1
11491,7.2,Prime.Video,1
11492,5.2,Prime.Video,1
11493,5.8,Prime.Video,1
11494,5.2,Prime.Video,1
11495,6.3,Prime.Video,1
11496,4.6,Prime.Video,1
11497,6.1,Prime.Video,1
11498,7.4,Prime.Video,1
11499,3.9,Prime.Video,1
11500,8.1,Prime.Video,1
11501,5.4,Prime.Video,1
11502,7.5,Prime.Video,1
11503,5.1,Prime.Video,1
11504,7,Prime.Video,1
11505,3.5,Prime.Video,1
11506,7,Prime.Video,1
11507,6.6,Prime.Video,1
11508,7.8,Prime.Video,1
11509,7.3,Prime.Video,1
11510,5.7,Prime.Video,1
11511,6.7,Prime.Video,1
11512,5.1,Prime.Video,1
11513,5.4,Prime.Video,1
11514,5.9,Prime.Video,1
11515,3.8,Prime.Video,1
11516,4.4,Prime.Video,1
11517,4.2,Prime.Video,1
11518,5.8,Prime.Video,1
11519,7.5,Prime.Video,1
11520,4.4,Prime.Video,1
11521,3.6,Prime.Video,1
11522,3.4,Prime.Video,1
11523,6.9,Prime.Video,1
11524,5.3,Prime.Video,1
11525,4.7,Prime.Video,1
11526,4.9,Prime.Video,1
11527,6.6,Prime.Video,1
11528,4.6,Prime.Video,1
11529,6.6,Prime.Video,1
11530,6.9,Prime.Video,1
11531,4.4,Prime.Video,1
11532,3.8,Prime.Video,1
11533,3.8,Prime.Video,1
11534,6.1,Prime.Video,1
11535,4.8,Prime.Video,1
11536,6.5,Prime.Video,1
11537,5.1,Prime.Video,1
11538,3.9,Prime.Video,1
11539,5.6,Prime.Video,1
11540,7,Prime.Video,1
11541,5.4,Prime.Video,1
11542,4.3,Prime.Video,1
11543,7,Prime.Video,1
11544,5.2,Prime.Video,1
11545,4.1,Prime.Video,1
11546,5.2,Prime.Video,1
11547,7.8,Prime.Video,1
11548,5,Prime.Video,1
11549,5.8,Prime.Video,1
11550,5.5,Prime.Video,1
11551,6,Prime.Video,1
11552,5.4,Prime.Video,1
11553,7.8,Prime.Video,1
11554,6.7,Prime.Video,1
11555,NA,Prime.Video,1
11556,4.3,Prime.Video,1
11557,4.2,Prime.Video,1
11558,4.3,Prime.Video,1
11559,5.9,Prime.Video,1
11560,6.5,Prime.Video,1
11561,7.3,Prime.Video,1
11562,5.3,Prime.Video,1
11563,3.6,Prime.Video,1
11564,6.8,Prime.Video,1
11565,3.5,Prime.Video,1
11566,5.1,Prime.Video,1
11567,4.6,Prime.Video,1
11568,6.5,Prime.Video,1
11569,5.5,Prime.Video,1
11570,6,Prime.Video,1
11571,5.8,Prime.Video,1
11572,4.7,Prime.Video,1
11573,6.3,Prime.Video,1
11574,5.1,Prime.Video,1
11575,7.6,Prime.Video,1
11576,8.1,Prime.Video,1
11577,5.5,Prime.Video,1
11578,4.1,Prime.Video,1
11579,7.4,Prime.Video,1
11580,6.7,Prime.Video,1
11581,3.1,Prime.Video,1
11582,5.4,Prime.Video,1
11583,7,Prime.Video,1
11584,3.3,Prime.Video,1
11585,5.8,Prime.Video,1
11586,5.8,Prime.Video,1
11587,6.6,Prime.Video,1
11588,7.6,Prime.Video,1
11589,4.6,Prime.Video,1
11590,5.2,Prime.Video,1
11591,6.9,Prime.Video,1
11592,4.3,Prime.Video,1
11593,8.2,Prime.Video,1
11594,6.4,Prime.Video,1
11595,2.9,Prime.Video,1
11596,7,Prime.Video,1
11597,2.8,Prime.Video,1
11598,5.1,Prime.Video,1
11599,4.9,Prime.Video,1
11600,7.4,Prime.Video,1
11601,5.8,Prime.Video,1
11602,6.7,Prime.Video,1
11603,6.3,Prime.Video,1
11604,5.2,Prime.Video,1
11605,5.6,Prime.Video,1
11606,7.3,Prime.Video,1
11607,7.2,Prime.Video,1
11608,6,Prime.Video,1
11609,NA,Prime.Video,1
11610,5,Prime.Video,1
11611,5.4,Prime.Video,1
11612,6.5,Prime.Video,1
11613,7.6,Prime.Video,1
11614,6.8,Prime.Video,1
11615,6.4,Prime.Video,1
11616,4,Prime.Video,1
11617,7.2,Prime.Video,1
11618,4.2,Prime.Video,1
11619,7.8,Prime.Video,1
11620,4.4,Prime.Video,1
11621,4.7,Prime.Video,1
11622,4.2,Prime.Video,1
11623,3.2,Prime.Video,1
11624,6.1,Prime.Video,1
11625,7.8,Prime.Video,1
11626,6.3,Prime.Video,1
11627,7.4,Prime.Video,1
11628,6.4,Prime.Video,1
11629,6.8,Prime.Video,1
11630,5.5,Prime.Video,1
11631,6.2,Prime.Video,1
11632,5.5,Prime.Video,1
11633,5.9,Prime.Video,1
11634,5.8,Prime.Video,1
11635,6.8,Prime.Video,1
11636,5.9,Prime.Video,1
11637,8.2,Prime.Video,1
11638,7.9,Prime.Video,1
11639,6.7,Prime.Video,1
11640,2.8,Prime.Video,1
11641,3.7,Prime.Video,1
11642,4.2,Prime.Video,1
11643,4,Prime.Video,1
11644,4.7,Prime.Video,1
11645,4.5,Prime.Video,1
11646,4.4,Prime.Video,1
11647,6.1,Prime.Video,1
11648,5.7,Prime.Video,1
11649,4.5,Prime.Video,1
11650,5.9,Prime.Video,1
11651,5.7,Prime.Video,1
11652,7.3,Prime.Video,1
11653,6.7,Prime.Video,1
11654,7,Prime.Video,1
11655,4.6,Prime.Video,1
11656,5.3,Prime.Video,1
11657,6.8,Prime.Video,1
11658,5.3,Prime.Video,1
11659,4.4,Prime.Video,1
11660,2.8,Prime.Video,1
11661,4.7,Prime.Video,1
11662,6.6,Prime.Video,1
11663,4.2,Prime.Video,1
11664,NA,Prime.Video,1
11665,4.1,Prime.Video,1
11666,4.7,Prime.Video,1
11667,5.7,Prime.Video,1
11668,3.2,Prime.Video,1
11669,4.8,Prime.Video,1
11670,6.7,Prime.Video,1
11671,4.3,Prime.Video,1
11672,4.7,Prime.Video,1
11673,4.9,Prime.Video,1
11674,5.1,Prime.Video,1
11675,4.8,Prime.Video,1
11676,7.4,Prime.Video,1
11677,4.1,Prime.Video,1
11678,6.7,Prime.Video,1
11679,6,Prime.Video,1
11680,6.4,Prime.Video,1
11681,5.5,Prime.Video,1
11682,6.7,Prime.Video,1
11683,6.9,Prime.Video,1
11684,5,Prime.Video,1
11685,8.9,Prime.Video,1
11686,5,Prime.Video,1
11687,4.7,Prime.Video,1
11688,4.9,Prime.Video,1
11689,4,Prime.Video,1
11690,5,Prime.Video,1
11691,5.2,Prime.Video,1
11692,7.2,Prime.Video,1
11693,7.4,Prime.Video,1
11694,4.5,Prime.Video,1
11695,7,Prime.Video,1
11696,6.1,Prime.Video,1
11697,5.8,Prime.Video,1
11698,6.6,Prime.Video,1
11699,5.8,Prime.Video,1
11700,4.2,Prime.Video,1
11701,5.8,Prime.Video,1
11702,7.6,Prime.Video,1
11703,1.8,Prime.Video,1
11704,5.2,Prime.Video,1
11705,6.8,Prime.Video,1
11706,6.6,Prime.Video,1
11707,4.7,Prime.Video,1
11708,7,Prime.Video,1
11709,5.7,Prime.Video,1
11710,5.3,Prime.Video,1
11711,7.8,Prime.Video,1
11712,4.2,Prime.Video,1
11713,5.8,Prime.Video,1
11714,5.9,Prime.Video,1
11715,5.5,Prime.Video,1
11716,5.8,Prime.Video,1
11717,6.4,Prime.Video,1
11718,6.6,Prime.Video,1
11719,5.3,Prime.Video,1
11720,5.4,Prime.Video,1
11721,7.1,Prime.Video,1
11722,6,Prime.Video,1
11723,3.7,Prime.Video,1
11724,6.7,Prime.Video,1
11725,2.5,Prime.Video,1
11726,6.2,Prime.Video,1
11727,8.4,Prime.Video,1
11728,3.5,Prime.Video,1
11729,3.7,Prime.Video,1
11730,4.9,Prime.Video,1
11731,4.6,Prime.Video,1
11732,4.1,Prime.Video,1
11733,5.1,Prime.Video,1
11734,8.1,Prime.Video,1
11735,5.3,Prime.Video,1
11736,6.1,Prime.Video,1
11737,6.1,Prime.Video,1
11738,4.1,Prime.Video,1
11739,3.3,Prime.Video,1
11740,6.5,Prime.Video,1
11741,5.9,Prime.Video,1
11742,5.9,Prime.Video,1
11743,5.2,Prime.Video,1
11744,6.4,Prime.Video,1
11745,6.9,Prime.Video,1
11746,5.7,Prime.Video,1
11747,5.4,Prime.Video,1
11748,6.3,Prime.Video,1
11749,6.4,Prime.Video,1
11750,6.1,Prime.Video,1
11751,8.1,Prime.Video,1
11752,5.5,Prime.Video,1
11753,6.8,Prime.Video,1
11754,6.9,Prime.Video,1
11755,6.9,Prime.Video,1
11756,5.2,Prime.Video,1
11757,3.3,Prime.Video,1
11758,6.4,Prime.Video,1
11759,2.6,Prime.Video,1
11760,6.2,Prime.Video,1
11761,5.8,Prime.Video,1
11762,5.2,Prime.Video,1
11763,5.4,Prime.Video,1
11764,3.5,Prime.Video,1
11765,6.6,Prime.Video,1
11766,8.7,Prime.Video,1
11767,6.5,Prime.Video,1
11768,6.6,Prime.Video,1
11769,4.5,Prime.Video,1
11770,5.3,Prime.Video,1
11771,6.5,Prime.Video,1
11772,5.9,Prime.Video,1
11773,6.6,Prime.Video,1
11774,6.1,Prime.Video,1
11775,7.1,Prime.Video,1
11776,6.2,Prime.Video,1
11777,7.3,Prime.Video,1
11778,5.6,Prime.Video,1
11779,6.9,Prime.Video,1
11780,7.6,Prime.Video,1
11781,5.5,Prime.Video,1
11782,6.8,Prime.Video,1
11783,5.7,Prime.Video,1
11784,5.3,Prime.Video,1
11785,7.8,Prime.Video,1
11786,4.4,Prime.Video,1
11787,8.2,Prime.Video,1
11788,5.4,Prime.Video,1
11789,6.5,Prime.Video,1
11790,7.4,Prime.Video,1
11791,6.6,Prime.Video,1
11792,3.6,Prime.Video,1
11793,7.6,Prime.Video,1
11794,6.2,Prime.Video,1
11795,5.3,Prime.Video,1
11796,5.1,Prime.Video,1
11797,5.2,Prime.Video,1
11798,4.8,Prime.Video,1
11799,5.1,Prime.Video,1
11800,6.3,Prime.Video,1
11801,7.1,Prime.Video,1
11802,4.6,Prime.Video,1
11803,5,Prime.Video,1
11804,7.8,Prime.Video,1
